time,reward
0.0,0.0
4.0,0.6561
19.0,2.95819600978858
23.0,3.0468253909851053
37.0,3.1382745271488566
38.5,3.218972262747722
40.5,3.232994639524701
44.0,3.242692376822576
45.5,3.2509724500856145
48.0,3.2573351355267506
72.5,3.2620737074649897
