time,reward
0.0,0.0
28.0,1.2754237987443815
58.0,1.3583204073631403
76.0,1.3855372741908158
95.0,1.3862631688373401
114.0,1.3864120508780728
132.0,1.3864452420972582
158.0,1.3864490396753761
184.0,1.3864490434827168
205.0,1.3864490438993122
230.0,1.3864490439292194
