time,reward
0.0,0.0
20.0,0.3773866583255934
50.0,0.38254043353291356
57.0,0.7729498414697651
87.0,0.7867296923515575
105.0,0.7912539349304042
124.0,0.7913186075699398
143.0,0.7913318720217438
161.0,0.7913348291502533
166.0,0.7913348545165207
187.0,0.7913348572920721
