time,reward
0.0,0.0
19.0,0.4102028894843407
23.0,0.4988322706808658
45.0,0.6841319495645813
64.0,0.6853109680223552
66.0,0.6934585098829745
91.0,0.6935270694962158
98.0,0.7667489417134449
132.0,0.7667821329326302
155.0,0.7667870098257092
175.0,0.7668465069033442
