time,reward
0.0,0.0
1.7497785091400146,2.6921605158650888
6.249702572822571,3.209802261996148
13.753717064857483,9.26901100618639
29.257309556007385,9.314852518243457
31.256444573402405,9.462479665727473
55.25770652294159,9.560706031316228
58.263729095458984,10.024180621341776
62.76970648765564,12.275065758395334
77.77374351024628,12.278118385581745
81.77365100383759,12.278299620942274
