time,reward
0.0,0.0
27.251353979110718,0.5556724702160984
57.25600349903107,0.6424744331506071
73.75719797611237,2.4452842522604903
94.26199352741241,2.454076484774762
98.7641589641571,2.4546068380059975
118.26999151706696,2.4546107129192065
136.27237248420715,2.4552641294402315
155.77782893180847,2.4639182148606698
181.2819985151291,2.4639585501197545
210.28450894355774,2.4639585503584853
