time,reward
0.0,0.0
1.0,2.82
6.0,9.906739046912
23.0,11.862016373615656
26.5,16.54562926652167
29.0,17.044317371308896
42.0,17.104589807267025
45.0,17.113317770835113
68.5,17.114051628604678
70.0,17.11988847023493
83.5,17.120039565041903
